,SMILES_A,SMILES_B,Delta_Tg,cosine_sim,min_max_score_a_01,min_max_score_a_001,exponential_score_a_01,exponential_score_a_001
48,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C1CS1,8.87487208474704,0.48603741624539465,0.982387988162453,0.9822278789639298,0.9213405338192656,0.8843623949989059
49,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)COC=C,253.99483757078363,0.5145588348515184,0.4959521620981212,0.49136990902628597,0.09587856813531465,0.029688093518707742
50,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,"C1C=CC=C2C1N=C(C=C2c1ccc(Oc2ccc(cc2)
c2ccnc3ccccc23)cc1)c1ccc(Oc2ccccc2)cc1",45.037227197317236,0.6079572946290162,0.910624494532976,0.9098119899378212,0.6598472685997359,0.5360004261097145
51,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)(C)NC(=O)C=C,104.05099444259719,0.5337763596343783,0.7935128159220338,0.7916356597031432,0.38269622086794625,0.2367452424704764
52,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,"FC(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(
F)(F)OC(F)(c1ncnc(n1)C(F)(F)F)C(F)(F)F)C(F
)(F)F",244.9940693537896,0.4865241814248462,0.5138140123728043,0.5093941397580116,0.10418521339577012,0.03362862639877111
53,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,c1ccc(cc1)c1cnc2cc3nc(c(nc3cc2n1)c1ccccc1) c1ccccc1,132.95959699226256,0.5996673942973962,0.736144253823354,0.7337455652217482,0.29306104138618055,0.15864892467745487
54,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)CC(C)(C)CCOC(=O)C(C)=C,230.97883356728903,0.5060302657156587,0.541626976460714,0.5374599489739932,0.11857520709704399,0.040831077217567666
55,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C1C(O1)CCl,253.87921418351164,0.539331299214811,0.49618161447173137,0.4916014473305653,0.09598095785988361,0.029735662550763004
56,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,Cc1cc(Br)c(C)cc1,151.98946529365628,0.44801048571758645,0.6983798485912914,0.6956378472148487,0.24584781952190274,0.12189883111131428
57,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C(=O)Oc1cc(C)c(cc1)C(C)(CC)c1c(C)cc(cc1) O,112.99744937515169,0.815535243509978,0.7757587493088335,0.7737201924843683,0.3523606255646592,0.20916116807484322
58,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,c1(cccc(c1)Cl)C=C,151.98946529365628,0.7304027467803746,0.6983798485912914,0.6956378472148487,0.24584781952190274,0.12189883111131428
59,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(=C)C(=O)OCCC(C)(C)C,187.02988290116406,0.5629386152236383,0.6288428182202661,0.6254686620222685,0.17790473680687027,0.07503800295978481
60,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)OCC1=C(C=C)C=CC=C1,144.01601208390008,0.43846220385673274,0.7142030121225951,0.7116048576873459,0.2646258997836277,0.1361283315316203
61,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCC(COC(=O)C=C)C#N,152.19367461677285,0.501374942260745,0.6979745991429926,0.6952289136806562,0.2453848099128118,0.12155463191443353
62,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCCCCCOC(=O)C1=CC=C(C=C)C=C1,166.0097900946996,0.4144822321856374,0.6705567854525434,0.6675618471384756,0.2160021890238122,0.100389254387061
63,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CP(=O)(Oc1ccccc1)Oc1ccc(cc1)c1ccccc1,101.82907922685138,0.7361204356774692,0.7979221636521264,0.7960850924126003,0.39062671982242086,0.2441422373352942
64,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCCCCCCCCCCCCCCCOC(=O)C(C)=C,217.0050439260312,0.5310879918421414,0.5693576914757733,0.5654427613982803,0.13490111471054292,0.04954767810951075
65,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCCCC(=C)C=C,313.0105688748879,0.5155712739309981,0.37883658585046576,0.37318964572183355,0.05560635344813694,0.013112533893937267
66,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCOC(=O)C(=C)C,181.04360323547218,0.5249421066084191,0.6407224743244069,0.6374563150000832,0.18801254006641469,0.08152301354228078
67,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,O(c1cc2nc(c3ccc(cc3)c3ccccc3)c(nc2cc1)c1cc ccc1)c1ccc2nc(cnc2c1)c1ccccc1,65.02297654864395,0.6966239131532325,0.8709631618628672,0.8697900996979842,0.5486804913929937,0.40642393687088846
68,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,OCC,298.99447663831586,0.5151448442345576,0.40665124954696164,0.4012571699973886,0.06328716705682134,0.015921115152412544
69,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCCCCCCCCOC(=O)C=C,290.02906463138106,0.515319735187618,0.4244429361072669,0.41921059916278747,0.0687477449006975,0.01802551514715948
70,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,"Cc1cc(cc(C)c1O)C(C)(C)c1cc(C)c(OC=O)c(C)
c1",31.96770127036166,0.6455896433878305,0.9365607157132535,0.9359839949470103,0.7444573631582708,0.6423322753118701
71,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,FC(F)(F)COC(=O)C=C,241.98322648077863,0.47279814015313437,0.519788971765357,0.5154234169632239,0.1071215160957093,0.03506025463500657
72,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,Brc1ccc(cc1)N(c1ccccc1)c1cc(cc(c1)N(c1cccc c1)c1ccc(Br)cc1)N(c1ccccc1)c1ccc(Br)cc1,160.02519430756627,0.6359369514407714,0.6824330999322838,0.6795461281134865,0.22827098190340353,0.10906265362915672
73,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,c1nc2c(cccc2)c(c1c1ccccc1)c1ccc(cc1)Oc1ccc( cc1)c1c2c(cccc2)nc(c1c1ccccc1)c1ccccc1,40.9992240839569,0.7419256445772406,0.9186378335370143,0.9178981774782599,0.6849076025344126,0.5668236735890402
74,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,O=C1OCCOC(=O)c2cc3c(cc2)cc1cc3,118.82093622132686,0.7252974664793954,0.7642021524034077,0.7620585356070751,0.33391867768775735,0.19295723528910144
75,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C(=O)Oc1c(Cl)cc(cc1)C(C)(C)c1c(C)cc(cc1)O,94.04960241876853,0.8310304838241134,0.8133603847696291,0.8116636609948076,0.41971092335311294,0.2719101430741383
76,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCC1=CC=C(C=C1)C=C,94.09091294103695,0.4731820357558604,0.8132784048379458,0.811580935791018,0.4195508992105989,0.27175465019569234
77,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=COC(=O)C1CCCCC1,155.86971019173052,0.6137946608967774,0.6906795777113408,0.687867573872353,0.23719758227321378,0.11552218297963547
78,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,"C=CC(=O)OC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C
l",85.05769100625082,0.4448936239026818,0.8312046588872939,0.8296701557862693,0.45603619233549464,0.3079633011584181
